instance_id,feature_id,feature_name,receiver_name,member_name,usage_offset,usage_mode,usage_count,script_id,script_url,origin_url
4765,59,HTMLDocument.querySelector,HTMLDocument,querySelector,178338,c,4,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,59,HTMLDocument.querySelector,HTMLDocument,querySelector,178338,g,4,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,59,HTMLDocument.querySelector,HTMLDocument,querySelector,225473,c,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,59,HTMLDocument.querySelector,HTMLDocument,querySelector,225473,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,65,Location.href,Location,href,65481,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,66,HTMLDocument.addEventListener,HTMLDocument,addEventListener,123974,c,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,66,HTMLDocument.addEventListener,HTMLDocument,addEventListener,123974,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,82,HTMLDocument.createElement,HTMLDocument,createElement,21085,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,82,HTMLDocument.createElement,HTMLDocument,createElement,64315,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,133,HTMLScriptElement.textContent,HTMLScriptElement,textContent,176010,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,133,HTMLScriptElement.textContent,HTMLScriptElement,textContent,176065,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,141,HTMLScriptElement.nextSibling,HTMLScriptElement,nextSibling,21363,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,178,HTMLDocument.body,HTMLDocument,body,123737,g,9,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,205,HTMLDocument.head,HTMLDocument,head,123708,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,245,HTMLDocument.removeEventListener,HTMLDocument,removeEventListener,123928,c,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,245,HTMLDocument.removeEventListener,HTMLDocument,removeEventListener,123928,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,259,Window.location,Window,location,63572,g,4,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,259,Window.location,Window,location,65472,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,294,HTMLHeadElement.appendChild,HTMLHeadElement,appendChild,106016,c,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,294,HTMLHeadElement.appendChild,HTMLHeadElement,appendChild,106016,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,432,Window.window,Window,window,65465,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,745,Location.hash,Location,hash,63581,g,4,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,829,HTMLDocument.referrer,HTMLDocument,referrer,65504,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,904,HTMLAnchorElement.href,HTMLAnchorElement,href,64411,s,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,904,HTMLAnchorElement.href,HTMLAnchorElement,href,64430,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,988,HTMLDocument.readyState,HTMLDocument,readyState,123436,g,8,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1093,Window.document,Window,document,64306,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1093,Window.document,Window,document,65495,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1093,Window.document,Window,document,106045,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1093,Window.document,Window,document,123534,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1093,Window.document,Window,document,123575,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1093,Window.document,Window,document,124080,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1093,Window.document,Window,document,225554,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1130,HTMLDocument.querySelectorAll,HTMLDocument,querySelectorAll,175899,g,3,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1130,HTMLDocument.querySelectorAll,HTMLDocument,querySelectorAll,175900,c,3,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1130,HTMLDocument.querySelectorAll,HTMLDocument,querySelectorAll,178015,g,3,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1130,HTMLDocument.querySelectorAll,HTMLDocument,querySelectorAll,178016,c,3,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,1324,HTMLAnchorElement.hostname,HTMLAnchorElement,hostname,64478,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,3501,HTMLLinkElement.setAttribute,HTMLLinkElement,setAttribute,21163,c,3,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,3501,HTMLLinkElement.setAttribute,HTMLLinkElement,setAttribute,21163,g,3,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,3665,HTMLAnchorElement.protocol,HTMLAnchorElement,protocol,64446,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,3665,HTMLAnchorElement.protocol,HTMLAnchorElement,protocol,64571,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,3728,HTMLAnchorElement.pathname,HTMLAnchorElement,pathname,64525,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,4049,HTMLAnchorElement.hash,HTMLAnchorElement,hash,64557,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,10161,HTMLHeadElement.querySelector,HTMLHeadElement,querySelector,105969,c,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,10161,HTMLHeadElement.querySelector,HTMLHeadElement,querySelector,105969,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,11390,Window.nodeType,Window,nodeType,124064,g,1,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,18971,HTMLAnchorElement.search,HTMLAnchorElement,search,64543,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,19123,HTMLAnchorElement.port,HTMLAnchorElement,port,64499,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,19123,HTMLAnchorElement.port,HTMLAnchorElement,port,64509,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,19128,HTMLAnchorElement.host,HTMLAnchorElement,host,64462,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
4765,19128,HTMLAnchorElement.host,HTMLAnchorElement,host,64587,g,2,3773,https://news.google.com/swg/js/v1/swg.js,?
